file,label,url,status
data/raw/regulations_pdf/18_quy_trình_phân_công_cán_bộ_coi_thi_c/936_qd-dhcntt_13-9-2023_sua_doi_quy_trinh_phan_cong_can_bo_coi_thi.pdf,936_qd-dhcntt_13-9-2023_sua_doi_quy_trinh_phan_cong_can_bo_coi_thi.pdf,https://student.uit.edu.vn/sites/daa/files/202309/936_qd-dhcntt_13-9-2023_sua_doi_quy_trinh_phan_cong_can_bo_coi_thi.pdf,skipped
data/raw/regulations_pdf/19_quy_trình_nộp_khoá_luận_tốt_nghiệp_s/583-qd-dhcntt_12-6-2023_ban_hanh_quy_trinh_nop_kltn_sau_khi_bao_ve_truoc_hoi_don.pdf,583-qd-dhcntt_12-6-2023_ban_hanh_quy_trinh_nop_kltn_sau_khi_bao_ve_truoc_hoi_dong_bao_ve_kltn.pdf,https://student.uit.edu.vn/sites/daa/files/202309/583-qd-dhcntt_12-6-2023_ban_hanh_quy_trinh_nop_kltn_sau_khi_bao_ve_truoc_hoi_dong_bao_ve_kltn.pdf,skipped
data/raw/regulations_pdf/20_quy_định_chương_trình_tiên_tiến/434-qd-dhcntt07-07-2021_quy_dinh_dao_tao_chuong_trinh_tien_tien.pdf,434-qd-dhcntt07-07-2021_quy_dinh_dao_tao_chuong_trinh_tien_tien.pdf,https://student.uit.edu.vn/sites/daa/files/202512/434-qd-dhcntt07-07-2021_quy_dinh_dao_tao_chuong_trinh_tien_tien.pdf,skipped
data/raw/regulations_pdf/20_quy_định_chương_trình_tiên_tiến/1451-qd-dhcntt_26-11-2025_quy_dinh_dao_tao_chuong_trinh_tien_tien.pdf,1451-qd-dhcntt_26-11-2025_quy_dinh_dao_tao_chuong_trinh_tien_tien.pdf,https://student.uit.edu.vn/sites/daa/files/202512/1451-qd-dhcntt_26-11-2025_quy_dinh_dao_tao_chuong_trinh_tien_tien.pdf,skipped
data/raw/regulations_pdf/21_hướng_dẫn_thang_phân_loại_nhận_thức/123-qd-dhcntt_ban_hanh_huong_dan_thang_phan_loai_nhan_thuc_ky_nang_thai_do.pdf,123-qd-dhcntt_ban_hanh_huong_dan_thang_phan_loai_nhan_thuc_ky_nang_thai_do.pdf,https://student.uit.edu.vn/sites/daa/files/202309/123-qd-dhcntt_ban_hanh_huong_dan_thang_phan_loai_nhan_thuc_ky_nang_thai_do.pdf,skipped
data/raw/regulations_pdf/22_quy_định_về_việc_tổ_chức_dạy_học_n/333-qd-dhcntt_18-5-2022_quy_dinh_ve_viec_to_chuc_day-hoc_ngoai_gio_hanh_chinh_do.pdf,333-qd-dhcntt_18-5-2022_quy_dinh_ve_viec_to_chuc_day-hoc_ngoai_gio_hanh_chinh_doi_voi_cac_hoc_phan_trong_ctdt_cq.pdf,https://student.uit.edu.vn/sites/daa/files/202309/333-qd-dhcntt_18-5-2022_quy_dinh_ve_viec_to_chuc_day-hoc_ngoai_gio_hanh_chinh_doi_voi_cac_hoc_phan_trong_ctdt_cq.pdf,skipped
data/raw/regulations_pdf/23_quy_định_tạm_thời_về_đào_tạo_liên_th/335-qd-dhcntt_19-5-2022_quy_dinh_tam_thoi_ve_dao_tao_lien_thong_tu_trinh_do_dai_.pdf,335-qd-dhcntt_19-5-2022_quy_dinh_tam_thoi_ve_dao_tao_lien_thong_tu_trinh_do_dai_hoc_len_trinh_do_thc_si_he_chinh_quy.pdf,https://student.uit.edu.vn/sites/daa/files/202309/335-qd-dhcntt_19-5-2022_quy_dinh_tam_thoi_ve_dao_tao_lien_thong_tu_trinh_do_dai_hoc_len_trinh_do_thc_si_he_chinh_quy.pdf,skipped
data/raw/regulations_pdf/24_quyết_định_về_việc_ban_hành_quy_định/196-qd-dhcntt_16-3-2023_quy_dinh_day_va_hoc_theo_phuong_thuc_truc_tuyen_va_phuon.pdf,196-qd-dhcntt_16-3-2023_quy_dinh_day_va_hoc_theo_phuong_thuc_truc_tuyen_va_phuong_thuc_ket_hop.pdf,https://student.uit.edu.vn/sites/daa/files/202309/196-qd-dhcntt_16-3-2023_quy_dinh_day_va_hoc_theo_phuong_thuc_truc_tuyen_va_phuong_thuc_ket_hop.pdf,skipped
data/raw/regulations_pdf/25_quy_định_tổ_chức_đánh_giá_kết_quả_họ/1141-qd-dhcntt_7-11-2023_quy_dinh_to_chuc_danh_gia_ket_qua_hoc_tap_theo_hinh_thu.pdf,1141-qd-dhcntt_7-11-2023_quy_dinh_to_chuc_danh_gia_ket_qua_hoc_tap_theo_hinh_thuc_truc_tuyen.pdf,https://student.uit.edu.vn/sites/daa/files/202311/1141-qd-dhcntt_7-11-2023_quy_dinh_to_chuc_danh_gia_ket_qua_hoc_tap_theo_hinh_thuc_truc_tuyen.pdf,skipped
data/raw/regulations_pdf/26_quy_định_mời_giảng_viên_thỉnh_giảng/1187-qd-dhcntt_23-11-2023.pdf,1187-qd-dhcntt_23-11-2023.pdf,https://student.uit.edu.vn/sites/daa/files/202311/1187-qd-dhcntt_23-11-2023.pdf,skipped
data/raw/regulations_pdf/27_hướng_dẫn_đăng_ký_học_phần_cho_sinh/dkhp_doc_0.pdf,dkhp_doc.pdf,https://student.uit.edu.vn/sites/daa/files/202312/dkhp_doc_0.pdf,skipped
data/raw/regulations_pdf/28_quy_định_đào_tạo_song_ngành_trình_độ/112-qd-dhcntt_01-02-2024_quy_dinh_dao_tao_song_nganh_trinh_do_dai_hoc_he_chinh_q.pdf,112-qd-dhcntt_01-02-2024_quy_dinh_dao_tao_song_nganh_trinh_do_dai_hoc_he_chinh_quy.pdf,https://student.uit.edu.vn/sites/daa/files/202402/112-qd-dhcntt_01-02-2024_quy_dinh_dao_tao_song_nganh_trinh_do_dai_hoc_he_chinh_quy.pdf,skipped
data/raw/regulations_pdf/29_quy_định_về_đồ_án_tốt_nghiệp_tại_doa/697-qd-dhcntt_12-7-2024_quy_dinh_do_an_tot_nghiep_tai_doanh_nghiep.pdf,697-qd-dhcntt_12-7-2024_quy_dinh_do_an_tot_nghiep_tai_doanh_nghiep.pdf,https://student.uit.edu.vn/sites/daa/files/202407/697-qd-dhcntt_12-7-2024_quy_dinh_do_an_tot_nghiep_tai_doanh_nghiep.pdf,skipped
data/raw/regulations_pdf/30_hướng_dẫn_chuyển_đổi_hệ_thống_tín_ch/01-hd-dhcntt_huong_dan_ects.pdf,01-hd-dhcntt_huong_dan_ects.pdf,https://student.uit.edu.vn/sites/daa/files/202406/01-hd-dhcntt_huong_dan_ects.pdf,skipped
data/raw/regulations_pdf/31_quy_chế_tuyển_sinh_đại_học_chính_quy/354-qd-dhcntt_19-4-2023-quychets.pdf,354-qd-dhcntt_19-4-2023-quychets.pdf,https://student.uit.edu.vn/sites/daa/files/202408/354-qd-dhcntt_19-4-2023-quychets.pdf,skipped
data/raw/regulations_pdf/31_quy_chế_tuyển_sinh_đại_học_chính_quy/308-qd-dhcntt21-3-2025.pdf,308-qd-dhcntt21-3-2025.pdf,https://student.uit.edu.vn/sites/daa/files/202511/308-qd-dhcntt21-3-2025.pdf,skipped
data/raw/regulations_pdf/32_quy_trình_cảnh_báo_sinh_viên_hệ_đại/832_qd-dhcntt12-8-2024.pdf,832_qd-dhcntt12-8-2024.pdf,https://student.uit.edu.vn/sites/daa/files/202409/832_qd-dhcntt12-8-2024.pdf,skipped
data/raw/regulations_pdf/33_quy_chế_tuyển_sinh_hình_thức_đào_tạo/213-qd-dhcntt_19-3-2024_pdf.pdf,213-qd-dhcntt_19-3-2024_pdf.pdf,https://student.uit.edu.vn/sites/daa/files/202410/213-qd-dhcntt_19-3-2024_pdf.pdf,skipped
data/raw/regulations_pdf/34_quy_trình_chuyển_sinh_viên_từ_hình_t/1499-qd-dhcntt-10-12-2024.pdf,1499-qd-dhcntt-10-12-2024.pdf,https://student.uit.edu.vn/sites/daa/files/202412/1499-qd-dhcntt-10-12-2024.pdf,skipped
data/raw/regulations_pdf/35_quy_trình_công_nhận_tín_chỉ_trong_đà/412-qd-dhcntt_27-03-2025_quy_trinh_cong_nhan_tin_chi_trong_dao_tao_dai_hoc.pdf,412-qd-dhcntt_27-03-2025_quy_trinh_cong_nhan_tin_chi_trong_dao_tao_dai_hoc.pdf,https://student.uit.edu.vn/sites/daa/files/202503/412-qd-dhcntt_27-03-2025_quy_trinh_cong_nhan_tin_chi_trong_dao_tao_dai_hoc.pdf,skipped
data/raw/regulations_pdf/35_quy_trình_công_nhận_tín_chỉ_trong_đà/mau_don.pdf,mau_don.pdf,https://student.uit.edu.vn/sites/daa/files/202503/mau_don.pdf,skipped
data/raw/regulations_pdf/35_quy_trình_công_nhận_tín_chỉ_trong_đà/513-qd-dhcntt_08-05-2026_sua_doi_bo_sung_quy_dinh_cong_nhan_tin_chi_trong_dao_ta.pdf,513-qd-dhcntt_08-05-2026_sua_doi_bo_sung_quy_dinh_cong_nhan_tin_chi_trong_dao_tao.pdf,https://student.uit.edu.vn/sites/daa/files/202605/513-qd-dhcntt_08-05-2026_sua_doi_bo_sung_quy_dinh_cong_nhan_tin_chi_trong_dao_tao.pdf,skipped
data/raw/regulations_pdf/36_quy_định_về_đồ_án_tốt_nghiệp/277-qd-dhcntt_21-03-2025.pdf,277-qd-dhcntt_21-03-2025.pdf,https://student.uit.edu.vn/sites/daa/files/202504/277-qd-dhcntt_21-03-2025.pdf,skipped
data/raw/regulations_pdf/37_ban_hành_quy_định_tổ_chức_quản_lý_c/451-qd-dhcntt_10-04-2025.pdf,451-qd-dhcntt_10-04-2025.pdf,https://student.uit.edu.vn/sites/daa/files/202504/451-qd-dhcntt_10-04-2025.pdf,skipped
